turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_value,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,label,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,summary_description,ialabel_value,date_value,date_value_numbers,savejob_label,email_link,email_link/_text,email_link/_title,more_label,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,matitem_link,matitem_link/_text,matitem_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_flag,mattext_link,mattext_link/_text,mattext_link/_title,related_label,related_link,related_link/_text,related_link/_title,_PAGE_NUMBER
http://www.indeed.com/rc/clk?jk=10ac7dba748bf6ce,DATA SCIENTIST,DATA SCIENTIST,Maden Technologies,http://www.indeed.com/cmp/Maden-Technologies/reviews?jcid=803e987332618dca,5 reviews,Maden Technologies reviews,5,-,"Arlington, VA",,http://www.indeed.com/jobs?q=Data+Scientist&rbt=DATA+SCIENTIST&rbc=Maden+Technologies&jtid=1872a3288ede048a&jcid=803e987332618dca&grp=tcl,+1 location,,,Maden Technologies has an immediate opportunity for a Data Scientist to perform computational analysis research and development of performance standards and...,,16 days ago,16,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Maden-Technologies-l-Arlington,-VA-jobs.html","Maden Technologies jobs in Arlington, VA",,"http://www.indeed.com/l-Arlington,-VA-jobs.html",Arlington jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Arlington%2C+VA,"Data Scientist salaries in Arlington, VA",,Learn more about working at,http://www.indeed.com/cmp/Maden-Technologies?jk=10ac7dba748bf6ce&from=serp-more&campaignid=serp-more&jcid=803e987332618dca,Maden Technologies,,Related forums:,http://www.indeed.com/forum/cmp/Maden-Technologies.html,Maden Technologies,,16
http://www.indeed.com/rc/clk?jk=caaf4c0b39c19558,Data Scientist,Data Scientist,Canadian National Railway,http://www.indeed.com/cmp/Canadian-National-Railway/reviews?jcid=e396b9cc28927095,134 reviews,Canadian National Railway reviews,134,-,"Homewood, IL",,,,,,"CN is seeking a broadly capable Data Analyst or Data Scientist to join our team. Identify trends, performance or safety opportunities by using rigorous...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Canadian-National-Railway-l-Homewood,-IL-jobs.html","Canadian National Railway jobs in Homewood, IL",,"http://www.indeed.com/l-Homewood,-IL-jobs.html",Homewood jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Homewood%2C+IL,"Data Scientist salaries in Homewood, IL",,Learn more about working at,http://www.indeed.com/cmp/Canadian-National-Railway?jk=caaf4c0b39c19558&from=serp-more&campaignid=serp-more&jcid=e396b9cc28927095,Canadian National Railway,,Related forums:,http://www.indeed.com/forum/cmp/Canadian-National-Railway.html,Canadian National Railway,,16
http://www.indeed.com/rc/clk?jk=31595b9d4f5922aa,Data Scientist,Data Scientist,Diverse Lynx,http://www.indeed.com/cmp/Diverse-Lynx/reviews?jcid=f6ce40c91e89f80b,2 reviews,Diverse Lynx reviews,2,-,"Edison, NJ",,,,,,"We will focus on understanding and predicting market data using various data sources including Twitter, Bing search data, and public discussion forums....",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Diverse-Lynx-l-Edison,-NJ-jobs.html","Diverse Lynx jobs in Edison, NJ",,"http://www.indeed.com/l-Edison,-NJ-jobs.html",Edison jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Edison%2C+NJ,"Data Scientist salaries in Edison, NJ",,Learn more about working at,http://www.indeed.com/cmp/Diverse-Lynx?jk=31595b9d4f5922aa&from=serp-more&campaignid=serp-more&jcid=f6ce40c91e89f80b,Diverse Lynx,,Related forums:,http://www.indeed.com/forum/cmp/Diverse-Lynx.html,Diverse Lynx,,16
http://www.indeed.com/rc/clk?jk=7836bad88b0137ff,Data Scientist,Data Scientist,Groupon,http://www.indeed.com/cmp/Groupon/reviews?jcid=863ad2cc91c92c82,203 reviews,Groupon reviews,203,-,"Palo Alto, CA 94306",(Barron Park area),,,,,"Collaborate with other engineers, data scientists, and product/business stakeholders. The Data Science team here at Groupon is looking for strong data...",,10 days ago,10,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Groupon-l-Palo-Alto,-CA-jobs.html","Groupon jobs in Palo Alto, CA",,"http://www.indeed.com/l-Palo-Alto,-CA-jobs.html",Palo Alto jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Palo+Alto%2C+CA,"Data Scientist salaries in Palo Alto, CA",,Learn more about working at,http://www.indeed.com/cmp/Groupon?jk=7836bad88b0137ff&from=serp-more&campaignid=serp-more&jcid=863ad2cc91c92c82,Groupon,,Related forums:,http://www.indeed.com/forum/cmp/Groupon.html,Groupon,,16
http://www.indeed.com/rc/clk?jk=db66c168e8e31475,Data Scientist,Data Scientist,Phunware,,,,,-,"Austin, TX 78757",(Crestview area),,,,,"We are looking for a true renaissance data scientist who is both machine learning expert and engineer, but is also comfortable wearing the hat of statistician...",,11 days ago,11,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Phunware-l-Austin,-TX-jobs.html","Phunware jobs in Austin, TX",,"http://www.indeed.com/l-Austin,-TX-jobs.html",Austin jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Austin%2C+TX,"Data Scientist salaries in Austin, TX",,,http://www.indeed.com/forum/cmp/Phunware.html,Phunware,,,,,,16
http://www.indeed.com/rc/clk?jk=a8c0f8254ab07560,Data Scientist - IS&T - V70,Data Scientist - IS&T - V70,Thomas Jefferson University and Hospitals,http://www.indeed.com/cmp/Thomas-Jefferson-University-and-Hospitals/reviews?jcid=cce48ad42816872f,236 reviews,,236,-,"Philadelphia, PA",,,,,,"Also works with different types of data, including EMR/EHR data, claims data, consumer data, operation and HR data, education data and etc. Also provides...",,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Thomas+Jefferson+University+Hospitals&l=Philadelphia,+PA&nc=jasx","Thomas Jefferson University and Hospitals jobs in Philadelphia, PA",,"http://www.indeed.com/l-Philadelphia,-PA-jobs.html",Philadelphia jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Philadelphia%2C+PA,"Data Scientist salaries in Philadelphia, PA",,Learn more about working at,http://www.indeed.com/cmp/Thomas-Jefferson-University-and-Hospitals?jk=a8c0f8254ab07560&from=serp-more&campaignid=serp-more&jcid=cce48ad42816872f,Thomas Jefferson University and Hospitals,,Related forums:,http://www.indeed.com/forum/cmp/Thomas-Jefferson-University-and-Hospitals.html,Thomas Jefferson University and Hospitals,,16
http://www.indeed.com/rc/clk?jk=ce9ab1a9b682dbf2,Data Scientist,Data Scientist,Facebook,http://www.indeed.com/cmp/Facebook/reviews?jcid=1639254ea84748b5,75 reviews,Facebook reviews,75,-,"Menlo Park, CA",,,,,,"Requirements BS or MS in business-related or quantitative field (Economics, Math, Statistics, Engineering, or similar discipline) 2+ years experience in data...",,9 days ago,9,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Facebook-l-Menlo-Park,-CA-jobs.html","Facebook jobs in Menlo Park, CA",,"http://www.indeed.com/l-Menlo-Park,-CA-jobs.html",Menlo Park jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Menlo+Park%2C+CA,"Data Scientist salaries in Menlo Park, CA",,Learn more about working at,http://www.indeed.com/cmp/Facebook?jk=ce9ab1a9b682dbf2&from=serp-more&campaignid=serp-more&jcid=1639254ea84748b5,Facebook,,Related forums:,http://www.indeed.com/forum/cmp/Facebook.html,Facebook,,17
http://www.indeed.com/rc/clk?jk=0079335804cc05a9,Statistical Modeler,Statistical Modeler,Global Lending Services,http://www.indeed.com/cmp/Global-Lending-Services/reviews?jcid=9c242e6b4bf8c18b,8 reviews,Global Lending Services reviews,8,-,"Greenville, SC",,,,,,"Use multivariate and data-mining techniques to discover insights, cause and effects, and discern signal from noise in a highly multivariate, treatment-censored...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Global-Lending-Services-l-Greenville,-SC-jobs.html","Global Lending Services jobs in Greenville, SC",,"http://www.indeed.com/l-Greenville,-SC-jobs.html",Greenville jobs,,Salary Search:,http://www.indeed.com/salary?q1=Statistical+Modeler&l1=Greenville%2C+SC,"Statistical Modeler salaries in Greenville, SC",,Learn more about working at,http://www.indeed.com/cmp/Global-Lending-Services?jk=0079335804cc05a9&from=serp-more&campaignid=serp-more&jcid=9c242e6b4bf8c18b,Global Lending Services,,Related forums:,http://www.indeed.com/forum/cmp/Global-Lending-Services.html,Global Lending Services,,17
http://www.indeed.com/rc/clk?jk=f0a9af33bcaa8342,Data Analyst,Data Analyst,NinthDecimal,,,,,-,"Mount View, WI",,,,,,Create visualization to illustrate data trends. Analysis of large data sets to derive fact-based decisions of high-value business problems for the various...,,2 days ago,2,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Ninthdecimal-l-Mount-View,-WI-jobs.html","NinthDecimal jobs in Mount View, WI",,"http://www.indeed.com/l-Mount-View,-WI-jobs.html",Mount View jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Analyst&l1=Mount+View%2C+WI,"Data Analyst salaries in Mount View, WI",,Learn more about working at,http://www.indeed.com/cmp/Ninthdecimal?jk=f0a9af33bcaa8342&from=serp-more&campaignid=serp-more&jcid=75ff33cf5dc77c8c,Ninthdecimal,,Related forums:,http://www.indeed.com/forum/cmp/Ninthdecimal.html,NinthDecimal,,17
http://www.indeed.com/rc/clk?jk=a1ad9038181ab91d,Machine Learning & Analytics Engineer/Consultant,Machine Learning & Analytics Engineer/Consultant,Logic20/20,http://www.indeed.com/cmp/Logic20/20/reviews?jcid=e2f8d6934fd95c43,2 reviews,Logic/ reviews,2,-,"Seattle, WA 98115",(Wedgwood area),,,,,Data Scientist - fluent with R / Python / ML on HDInsight and using open source tools. Owns analytics and Machine Learning space;...,,10 days ago,10,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Logic20-20-l-Seattle,-WA-jobs.html","Logic20/20 jobs in Seattle, WA",,"http://www.indeed.com/l-Seattle,-WA-jobs.html",Seattle jobs,,Salary Search:,http://www.indeed.com/salary?q1=Machine+Learning+Analytic+Engineer+Consultant&l1=Seattle%2C+WA,"Machine Learning Analytic Engineer Consultant salaries in Seattle, WA",,Learn more about working at,http://www.indeed.com/cmp/Logic20/20?jk=a1ad9038181ab91d&from=serp-more&campaignid=serp-more&jcid=e2f8d6934fd95c43,Logic20/20,,Related forums:,http://www.indeed.com/forum/cmp/Logic20%2F20.html,Logic20/20,,17
http://www.indeed.com/rc/clk?jk=0f69a7ece38cacea,Data Scientist,Data Scientist,Automated Insights,,,,,-,"Durham, NC 27701",,,,,,We're looking to add to our team of Data Scientists to turn massive data sets into professionally-written automated stories using our custom content development...,,25 days ago,25,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Automated-Insights-l-Durham,-NC-jobs.html","Automated Insights jobs in Durham, NC",,"http://www.indeed.com/l-Durham,-NC-jobs.html",Durham jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Durham%2C+NC,"Data Scientist salaries in Durham, NC",,Learn more about working at,http://www.indeed.com/cmp/Automated-Insights?jk=0f69a7ece38cacea&from=serp-more&campaignid=serp-more&jcid=99aa72da43e2a96c,Automated Insights,,Related forums:,http://www.indeed.com/forum/cmp/Automated-Insights.html,Automated Insights,,17
http://www.indeed.com/rc/clk?jk=d653757dc8f38cd6,Data Analyst,Data Analyst,National Radio Astronomy Observatory,http://www.indeed.com/cmp/National-Radio-Astronomy-Observatory/reviews?jcid=58823a0d8e247ea7,3 reviews,National Radio Astronomy Observatory reviews,3,-,"Charlottesville, VA 22903",,,,,,"Assist visiting scientists in preparation of proposals, observing scripts, data reduction, data analysis and archive access....",,1 day ago,1,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,http://www.indeed.com/jobs?q=National+Radio+Astronomy+Observatory&l=Virginia&nc=jasx,National Radio Astronomy Observatory jobs in Virginia,,http://www.indeed.com/l-Virginia-jobs.html,Virginia jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Analyst&l1=Virginia,Data Analyst salaries in Virginia,,Learn more about working at,http://www.indeed.com/cmp/National-Radio-Astronomy-Observatory?jk=d653757dc8f38cd6&from=serp-more&campaignid=serp-more&jcid=58823a0d8e247ea7,National Radio Astronomy Observatory,,Related forums:,http://www.indeed.com/forum/cmp/National-Radio-Astronomy-Observatory.html,National Radio Astronomy Observatory,,17
http://www.indeed.com/rc/clk?jk=b5d1f96d0f5ca90c,Data Scientist,Data Scientist,Aetna,http://www.indeed.com/cmp/Aetna/reviews?jcid=7077d7e88049c02a,624 reviews,Aetna reviews,624,-,"Hartford, CT 06156",,,,,,"Must have experience in statistical modeling/machine learning with packages such as SAS, R and data processing, managing and visualization tools like SQL,...",,18 days ago,18,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Aetna-l-Hartford,-CT-jobs.html","Aetna jobs in Hartford, CT",,"http://www.indeed.com/l-Hartford,-CT-jobs.html",Hartford jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Hartford%2C+CT,"Data Scientist salaries in Hartford, CT",,Learn more about working at,http://www.indeed.com/cmp/Aetna?jk=b5d1f96d0f5ca90c&from=serp-more&campaignid=serp-more&jcid=7077d7e88049c02a,Aetna,,Related forums:,http://www.indeed.com/forum/cmp/Aetna.html,Aetna,,17
http://www.indeed.com/rc/clk?jk=4533bdc6736ad3aa,Data Scientist,Data Scientist,Kaiser Permanente,http://www.indeed.com/cmp/Kaiser-Permanente/reviews?jcid=48ecd526e3aa3225,"2,817 reviews",Kaiser Permanente reviews,2817,-,"Oakland, CA",,,,,,Identifies new sources of data within the electronic medical record that will improve information about target diseases and clinical processes....,,5 days ago,5,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Kaiser-Permanente-l-Oakland,-CA-jobs.html","Kaiser Permanente jobs in Oakland, CA",,"http://www.indeed.com/l-Oakland,-CA-jobs.html",Oakland jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Oakland%2C+CA,"Data Scientist salaries in Oakland, CA",,Learn more about working at,http://www.indeed.com/cmp/Kaiser-Permanente?jk=4533bdc6736ad3aa&from=serp-more&campaignid=serp-more&jcid=48ecd526e3aa3225,Kaiser Permanente,,Related forums:,http://www.indeed.com/forum/cmp/Kaiser-Permanente.html,Kaiser Permanente,,17
http://www.indeed.com/rc/clk?jk=e33dc2c486200a55,Data Scientist TS/SCI (With Poly) Required,Data Scientist TS/SCI (With Poly) Required,Aspiration Software LLC,,,,,-,"McLean, VA",,,,,,"SAS, R, SQL, S-Plus, etc.). Data is regularly correlated, curated, and integrated with other data sets and used in data visualizations....",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Aspiration+Software+LLC&l=McLean,+VA&nc=jasx","Aspiration Software LLC jobs in McLean, VA",,"http://www.indeed.com/l-McLean,-VA-jobs.html",McLean jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist+Ts+Sci&l1=McLean%2C+VA,"Data Scientist Ts Sci salaries in McLean, VA",,,http://www.indeed.com/forum/cmp/Aspiration-Software-LLC.html,Aspiration Software LLC,,,,,,17
http://www.indeed.com/rc/clk?jk=fb0d2fee1612a658,SR SWE (Analytics & Big Data),SR SWE (Analytics & Big Data),Microsoft,http://www.indeed.com/cmp/Microsoft/reviews?jcid=734cb5a01ee60f80,"1,518 reviews",Microsoft reviews,1518,-,"Redmond, WA 98052",,http://www.indeed.com/jobs?q=Data+Scientist&rbt=SR+SWE+%28Analytics+%26+Big+Data%29&rbc=Microsoft&jtid=b8677da99a50e5b4&jcid=734cb5a01ee60f80&grp=tcl,+1 location,,,We create innovative tools and processes to make Azure accessible to data scientists and Advanced Analytics professionals so that they can create end to end...,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Microsoft-l-Redmond,-WA-jobs.html","Microsoft jobs in Redmond, WA",,"http://www.indeed.com/l-Redmond,-WA-jobs.html",Redmond jobs,,Salary Search:,http://www.indeed.com/salary?q1=Senior+Swe&l1=Redmond%2C+WA,"Senior Swe salaries in Redmond, WA",,Learn more about working at,http://www.indeed.com/cmp/Microsoft?jk=fb0d2fee1612a658&from=serp-more&campaignid=serp-more&jcid=734cb5a01ee60f80,Microsoft,,Related forums:,http://www.indeed.com/forum/cmp/Microsoft.html,Microsoft,,17
http://www.indeed.com/rc/clk?jk=25489a3b6deacd60,Data Scientist/Applied Res Scientist,Data Scientist/Applied Res Scientist,EBay,http://www.indeed.com/cmp/Ebay/reviews?jcid=ccf155b8e5eb4bf8,615 reviews,Ebay reviews,615,-,"San Francisco, CA",,,,,,"Data Scientist / Applied Research Scientist. We are seeking a highly talented, creative, and passionate applied researchers to help us create the most relevant...",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Ebay-l-San-Francisco,-CA-jobs.html","EBay jobs in San Francisco, CA",,"http://www.indeed.com/l-San-Francisco,-CA-jobs.html",San Francisco jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist+Applied+Res+Scientist&l1=San+Francisco%2C+CA,"Data Scientist Applied Res Scientist salaries in San Francisco, CA",,Learn more about working at,http://www.indeed.com/cmp/Ebay?jk=25489a3b6deacd60&from=serp-more&campaignid=serp-more&jcid=ccf155b8e5eb4bf8,Ebay,,Related forums:,http://www.indeed.com/forum/cmp/Ebay.html,eBay,,18
http://www.indeed.com/rc/clk?jk=e005a25aca1c5615,Data Scientist,Data Scientist,"Commonwealth Computer Research, Inc.",,,,,-,"Chantilly, VA",,,,,,"CCRi is looking for smart, innovative data scientists with analytical and software engineering skills. We conduct research and development in data mining and...",Easily apply,12 days ago,12,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Commonwealth+Computer+Research,+Inc&l=Chantilly,+VA&nc=jasx","Commonwealth Computer Research, Inc. jobs in Chantilly, VA",,"http://www.indeed.com/l-Chantilly,-VA-jobs.html",Chantilly jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Chantilly%2C+VA,"Data Scientist salaries in Chantilly, VA",,Learn more about working at,"http://www.indeed.com/cmp/Commonwealth-Computer-Research,-Inc.-1?jk=e005a25aca1c5615&from=serp-more&campaignid=serp-more&jcid=7dad1df1ab8ed56b","Commonwealth Computer Research, Inc.",,,,,,18
http://www.indeed.com/rc/clk?jk=8105563e226db292,Data Scientist (Intell),Data Scientist (Intell),System Planning Corporation,http://www.indeed.com/cmp/System-Planning-Corporation/reviews?jcid=5652a387fa108f8c,4 reviews,System Planning Corporation reviews,4,-,"Arlington, VA",,,,,,"Degree should be a minimum of Bachelors and focus in data related science (programming, networking, coding, etc....",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=System+Planning+Corporation&l=Arlington,+VA&nc=jasx","System Planning Corporation jobs in Arlington, VA",,"http://www.indeed.com/l-Arlington,-VA-jobs.html",Arlington jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Arlington%2C+VA,"Data Scientist salaries in Arlington, VA",,Learn more about working at,http://www.indeed.com/cmp/System-Planning-Corporation?jk=8105563e226db292&from=serp-more&campaignid=serp-more&jcid=5652a387fa108f8c,System Planning Corporation,,Related forums:,http://www.indeed.com/forum/cmp/System-Planning-Corporation.html,System Planning Corporation,,18
http://www.indeed.com/rc/clk?jk=16f6a78689c25498,Data Scientist - FinTech Company,Data Scientist - FinTech Company,Fundation Group LLC,,,,,-,"Reston, VA",,,,,,Working with non traditional data sources (outside of traditional credit data sources) to augment current models and decision making....,Easily apply,16 days ago,16,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=Fundation+Group+LLC&l=Reston,+VA&nc=jasx","Fundation Group LLC jobs in Reston, VA",,"http://www.indeed.com/l-Reston,-VA-jobs.html",Reston jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Reston%2C+VA,"Data Scientist salaries in Reston, VA",,,http://www.indeed.com/forum/cmp/Fundation-Group-LLC.html,Fundation Group LLC,,,,,,18
http://www.indeed.com/rc/clk?jk=6e7bc03f2d61a712,Data Scientist,Data Scientist,Affirm,,,,,-,"San Francisco, CA",,,,,,"ABOUT AFFIRM At Affirm we are using technology to re-imagine and re-build core parts of financial infrastructure to enable cheaper, friendlier and more",,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Affirm-l-San-Francisco,-CA-jobs.html","Affirm jobs in San Francisco, CA",,"http://www.indeed.com/l-San-Francisco,-CA-jobs.html",San Francisco jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=San+Francisco%2C+CA,"Data Scientist salaries in San Francisco, CA",,Learn more about working at,http://www.indeed.com/cmp/Affirm?jk=6e7bc03f2d61a712&from=serp-more&campaignid=serp-more&jcid=5cf4e54c5ef78aa7,Affirm,,Related forums:,http://www.indeed.com/forum/cmp/Affirm.html,Affirm,,18
http://www.indeed.com/rc/clk?jk=36e16a4d6c3abff8,Data Scientist,Data Scientist,ManTech International Corporation,http://www.indeed.com/cmp/ManTech-International-Corporation/reviews?jcid=578fa8376f4eec04,652 reviews,ManTech International Corporation reviews,652,-,"Springfield, VA",,,,,,Perform data profiling and associated statistical analysis in preparation for presenting data to machine modeling tools....,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/jobs?q=ManTech+International+Corporation&l=Springfield,+VA&nc=jasx","ManTech International Corporation jobs in Springfield, VA",,"http://www.indeed.com/l-Springfield,-VA-jobs.html",Springfield jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Springfield%2C+VA,"Data Scientist salaries in Springfield, VA",,Learn more about working at,http://www.indeed.com/cmp/ManTech-International-Corporation?jk=36e16a4d6c3abff8&from=serp-more&campaignid=serp-more&jcid=578fa8376f4eec04,ManTech International Corporation,,Related forums:,http://www.indeed.com/forum/cmp/ManTech-International-Corporation.html,ManTech International Corporation,,18
http://www.indeed.com/rc/clk?jk=22c9c7443d306f33,Data Scientist,Data Scientist,Equifax,http://www.indeed.com/cmp/Equifax/reviews?jcid=34c446722f3cf576,185 reviews,Equifax reviews,185,-,"Alpharetta, GA 30005",,,,,,Work with clients on the formulation of new analytical solutionsIntegrate diverse data sources into solutionsResearch new modeling techniques and other...,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Equifax-l-Alpharetta,-GA-jobs.html","Equifax jobs in Alpharetta, GA",,"http://www.indeed.com/l-Alpharetta,-GA-jobs.html",Alpharetta jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Alpharetta%2C+GA,"Data Scientist salaries in Alpharetta, GA",,Learn more about working at,http://www.indeed.com/cmp/Equifax?jk=22c9c7443d306f33&from=serp-more&campaignid=serp-more&jcid=34c446722f3cf576,Equifax,,Related forums:,http://www.indeed.com/forum/cmp/Equifax.html,Equifax,,18
http://www.indeed.com/rc/clk?jk=6f2e42aa357a7a9d,Data Scientist - Advanced Analytics WW CoC,Data Scientist - Advanced Analytics WW CoC,IBM,http://www.indeed.com/cmp/IBM/reviews?jcid=de71a49b535e21cb,"7,120 reviews",IBM reviews,7120,-,"Armonk, NY",,,,,,This Data Scientist position is in the Global Business Services (GBS) Worldwide Advanced Analytics Center of Competence (CoC)....,,30+ days ago,30,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-IBM-l-Armonk,-NY-jobs.html","IBM jobs in Armonk, NY",,"http://www.indeed.com/l-Armonk,-NY-jobs.html",Armonk jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Armonk%2C+NY,"Data Scientist salaries in Armonk, NY",,Learn more about working at,http://www.indeed.com/cmp/IBM?jk=6f2e42aa357a7a9d&from=serp-more&campaignid=serp-more&jcid=de71a49b535e21cb,IBM,,Related forums:,http://www.indeed.com/forum/cmp/IBM.html,IBM,,18
http://www.indeed.com/cmp/Apidel-Technologies/jobs/Data-Scientist-c243c4ccffc89276?r=1,Data Scientist,Data Scientist,Apidel Technologies,,,,,-,"Bridgewater, NJ",,,,,,"Experience with R, Python, SAS and data visualization software such as Tableau. R, SQL, SAS, Python, Regression, Modeling:....",Easily apply,16 days ago,16,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Apidel-Technologies-l-Bridgewater,-NJ-jobs.html","Apidel Technologies jobs in Bridgewater, NJ",,"http://www.indeed.com/l-Bridgewater,-NJ-jobs.html",Bridgewater jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Bridgewater%2C+NJ,"Data Scientist salaries in Bridgewater, NJ",,,http://www.indeed.com/forum/cmp/Apidel-Technologies.html,Apidel Technologies,,,,,,18
http://www.indeed.com/rc/clk?jk=4dbaf9ae8314abf4,Data Scientist,Data Scientist,StrategyWise,,,,,-,"Birmingham, AL",,,,,,"We help companies and governmental entities create value by capturing, analyzing, and applying data insights to drive policy formation, business process...",Easily apply,10 days ago,10,save job,mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com,email,,more...,View all,"http://www.indeed.com/q-Strategywise-l-Birmingham,-AL-jobs.html","StrategyWise jobs in Birmingham, AL",,"http://www.indeed.com/l-Birmingham,-AL-jobs.html",Birmingham jobs,,Salary Search:,http://www.indeed.com/salary?q1=Data+Scientist&l1=Birmingham%2C+AL,"Data Scientist salaries in Birmingham, AL",,Learn more about working at,http://www.indeed.com/cmp/Strategywise?jk=4dbaf9ae8314abf4&from=serp-more&campaignid=serp-more&jcid=c19bcc6d30efbcb0,Strategywise,,Related forums:,http://www.indeed.com/forum/cmp/Strategywise.html,Strategywise,,18
